id_ipa;rayon;area;site_name;neighbourhood;urban_type;urban_type_2;possible_outlier;x;y;species_richness;evenness_class;dom_sp_1;dom_sp_2;dom_sp_3;bcount;bprop;bh;bh_m;bh_iqr;bconti;bfreq;barea_m;barea_iqr;bgaps;bhgaps;rlength;rdens;rortho_m;hprop;hcount;harea_m;harea_iqr;sprop;scount;sarea_m;sarea_iqr;fprop;fcount;farea_m;farea_iqr;wprop;lcz;vmanag;npoll;lflux_0_m;lflux_5_m;lflux_10_m;lflux_20_m;fw_d1b1_euc;fw_d2b1_euc;cfw_d1b1_euc;cfw_d2b1_euc;fw_d1b1;fw_d2b1;cfw_d1b1;cfw_d2b1;fh_d1b1_euc;fh_d2b1_euc;cfh_d1b1_euc;cfh_d2b1_euc;fh_d1b1;fh_d2b1;cfh_d1b1;cfh_d2b1;ff_d1b1_euc;ff_d2b1_euc;cff_d1b1_euc;cff_d2b1_euc;ff_d1b1;ff_d2b1;cff_d1b1
IPA007a;300;280930,0637;square_jean_bouin;mirande;resid_housing_park;low_contiguous_buildings;1;5,0584;47,3188;18;C;Styphnolobium japonicum;Acer pseudoplatanus;;732;0,22296744;1,565896575;4,5;2,9;0,642217414;0,109656259;102,045;117,2875;0,249784534;6,268989316;5070,390017;0,000113907;1,138051758;0,145417323;1235;6;20;0,167954013;1839;4;13;0,086830107;608;5;20;0;6;intensive;54,55544662;52,22139204;76,9823639;62,19793375;31,89553618;0;0;0;0;0;0;0;0;10593044,77;246534335,7;3,96215E+12;3,84032E+12;16998809,87;826157450,1;3,62514E+12;3,53467E+12;19948102,96;302133892,5;7,97798E+12;7,61652E+12;72153267,82;2214289353;8,13939E+12
IPA007a;450;632092,6433;square_jean_bouin;mirande;resid_housing_park;low_contiguous_buildings;1;5,0584;47,3188;18;C;Styphnolobium japonicum;Acer pseudoplatanus;;1378;0,197309508;1,366267791;4,5;2,9;0,63197777;0,091333903;101,025;111,87;0,310037066;4,406788548;11594,81825;0,000142384;2,256164385;0,169251149;2667;5;20;0,165884094;4183;4;13;0,087551213;1365;5;17;0;6;intensive;56,43518066;30,52768367;58,09047302;56,45569465;32,39361368;0;0;0;0;0;0;0;0;21997547,46;506694469,4;8,60224E+12;8,32948E+12;37512066,89;1738565454;7,86027E+12;7,66166E+12;42834492,53;665084262,2;1,81859E+13;1,73322E+13;157027358,6;4918224704;1,8817E+13
IPA007b;150;70232,51593;square_jean_bouin;mirande;housing_development;front_resid_housing;1;5,0616;47,3199;25;B;Tilia x europaea;Thuja sp;;193;0,209822797;1,213224018;4,3;3,1;0,776845064;0,099887402;87,92;100,835;0,258280636;4,697309234;1391,566873;0,000113907;0,368538918;0,141525902;402;6;17,75;0,211487981;479;4;15;0,059687643;224;6;15,53751073;0;6;intensive;53,38634491;85,83132808;104,3568066;58,47220091;39,75461258;0;0;0;0;0;0;0;0;3057555,755;81603585,63;1,20957E+12;1,16953E+12;4699841,551;265006263,9;1,09551E+12;1,05815E+12;5234522,601;77730550,49;2,19898E+12;2,07353E+12;19536027,23;542939816,2;2,2886E+12
IPA007b;300;280930,0637;square_jean_bouin;mirande;housing_development;front_resid_housing;1;5,0616;47,3199;25;B;Tilia x europaea;Thuja sp;;700;0,204569458;1,30150951;4,5;2,95;0,656403492;0,085157181;102,725;121,33625;0,338929544;3,840059194;6364,701029;0,000170861;0,705008582;0,137295222;1369;6;20;0,183166781;1929;4;13;0,070512721;736;5;15;0;6;intensive;56,31599045;86,24958566;119,8745844;92,90233819;40,40756287;0;0;0;0;0;0;0;0;11099327,5;285339375,9;4,45932E+12;4,31118E+12;18251851,15;953527346,1;4,06016E+12;3,92024E+12;20794067,61;310915660,9;9,06787E+12;8,55874E+12;77327781,21;2188086527;9,41021E+12
IPA007b;450;632092,6433;square_jean_bouin;mirande;housing_development;front_resid_housing;1;5,0616;47,3199;25;B;Tilia x europaea;Thuja sp;;1170;0,200953442;1,664006708;4,6;3,2;0,598496198;0,070434735;98,99;122,82;0,381568461;4,360965011;12692,60123;0,000166115;3,198426972;0,142885069;2568;5;20;0,15692552;4202;4;12;0,083664653;1475;5;17;0;6;intensive;55,64876175;60,12829759;85,01379091;84,31480873;38,52885206;0;0;0;0;0;0;0;0;20843582,1;513327094,2;8,35605E+12;8,07697E+12;36714576,48;1759026277;7,70192E+12;7,46353E+12;41047329,33;619666309,3;1,68145E+13;1,59253E+13;150473033,7;4389021980;1,73365E+13
IPA008a;150;70232,51593;square_creux_denfer;mirande;resid_housing_park;front_resid_housing;1;5,058;47,3171;18;C;Platanus sp;;;164;0,178698947;1,104842526;4,8;2,925;0,767945805;0,085505956;98,94999999;134,96;0,273120623;4,045254851;1274,764997;0,000142384;5,3432779;0,189020104;320;4;18;0,180872587;573;3;10;0,12274411;160;5;26,25;0;6;intensive;55,67274094;67,21956258;91,01708214;69,18913029;28,04085492;0;0;0;0;0;0;0;0;2632041,695;56367800,51;9,66293E+11;9,35819E+11;4415830,373;191643583,7;8,57594E+11;8,41366E+11;5607374,722;81109492,06;2,26302E+12;2,15156E+12;19441676,51;609149811,8;2,31167E+12
IPA008a;300;280930,0637;square_creux_denfer;mirande;resid_housing_park;front_resid_housing;1;5,058;47,3171;18;C;Platanus sp;;;652;0,200972109;1,44156749;4,7;2,7;0,643857438;0,098468237;104,29;97,4175;0,28655262;5,03072521;4935,601725;0,000121027;2,935642658;0,16123682;1260;4;19;0,164747861;1861;4;12;0,094184521;548;5;18;0;6;intensive;54,01358795;34,66213749;58,7427809;52,26548537;27,81222294;0;0;0;0;0;0;0;0;10170868,13;222338477,3;3,59378E+12;3,47786E+12;17688402,85;761167608,7;3,2498E+12;3,1836E+12;19264677,33;295172780,9;7,57666E+12;7,22447E+12;66598468,22;2207442793;7,64243E+12
IPA008a;450;632092,6433;square_creux_denfer;mirande;resid_housing_park;front_resid_housing;1;5,058;47,3171;18;C;Platanus sp;;;1395;0,196240965;1,453838365;4,7;2,9;0,665859032;0,100716439;99,765;101,935;0,285601971;5,090435333;10008,29662;0,000107579;2,646066957;0,176789264;2572;5;20;0,15996421;4123;4;12;0,092795847;1199;5;20;0;6;intensive;55,2555542;27,17273073;45,94479912;49,82234132;29,1889358;0;0;0;0;0;0;0;0;22068957,43;497919312,4;8,40252E+12;8,1358E+12;39249799,9;1710196307;7,59259E+12;7,42844E+12;39381995,59;639177998,6;1,69401E+13;1,61309E+13;140155801,2;4777229740;1,75855E+13
IPA008b;150;70232,51593;square_creux_denfer;mirande;housing_development;mixed_front_resid_housing;1;5,0604;47,315;47;A;Tilia x europaea;Hypericum calycinum;;178;0,179932696;1,028262511;5,1;2,175;0,762331687;0,106446144;105,425;67,18375;0,248956678;4,130286916;1230,669284;0,000227815;5,72574469;0,208562079;408;3;13;0,20080694;524;4;13,80243299;0,030234208;122;4;14,5;0;6;intensive;51,90847397;43,03026001;65,12959114;66,66420401;33,19076664;0;0;0;0;0;0;0;0;3302550,499;72915102,04;1,22269E+12;1,18039E+12;6700014,843;250598647,2;1,09608E+12;1,07674E+12;5777417,555;100626585,7;2,68301E+12;2,53772E+12;20835235,27;752492383,2;2,7729E+12
IPA008b;300;280930,0637;square_creux_denfer;mirande;housing_development;mixed_front_resid_housing;1;5,0604;47,315;47;A;Tilia x europaea;Hypericum calycinum;;636;0,193276775;1,620224169;5,1;3,35;0,625969968;0,080150639;99,305;98,41625;0,341159339;4,749171378;5314,991966;0,000174421;7,795099245;0,173039345;1161;4;20;0,145209023;1906;3;12;0,072410432;507;4;17;0;6;intensive;53,77382278;39,8217977;63,03194871;55,16934347;27,81222294;0;0;0;0;0;0;0;0;9993072,505;224176620,2;3,76528E+12;3,63881E+12;20055765,74;772407856,2;3,38535E+12;3,32783E+12;17959874,28;317632982,4;8,07353E+12;7,636E+12;61903196,87;2348973642;8,15915E+12
IPA008b;450;632092,6433;square_creux_denfer;mirande;housing_development;mixed_front_resid_housing;1;5,0604;47,315;47;A;Tilia x europaea;Hypericum calycinum;;1300;0,195652226;1,781356529;4,8;2,9;0,620162682;0,074753285;97,51;91,39;0,38149072;4,669462281;12601,45287;0,000169279;5,556269439;0,165486628;2485;4;20;0,145257699;4076;4;13;0,072927113;1256;4;17;0;6;intensive;54,00399399;53,49898302;73,71696619;68,17660739;31,65106563;0;0;0;0;0;0;0;0;21991596,72;496673628,7;7,97033E+12;7,70472E+12;44744794,1;1735256287;7,16531E+12;7,03945E+12;36543796,73;649599864,6;1,68124E+13;1,58748E+13;125801132,4;4785006070;1,72996E+13
IPA009a;150;70232,51593;parc_argentieres;mirande;resid_housing_park;front_resid_housing;1;5,0574;47,3154;27;C ;Acer platanoides;Tilia x europaea;;89;0,155602854;1,15783516;4,9;2,2;0,761791214;0,06418006;116,2875;58,76625;0,438308153;2,641600782;1012,775623;8,54E-05;8,580502782;0,204009368;335;3;13;0,157069275;590;3;11;0,184727666;138;8;23,75;0;6;intensive;51,90367889;27,59947579;40,23362968;42,19441099;26,17301338;0;0;0;0;0;0;0;0;2609318,295;53310538,53;8,87432E+11;8,583E+11;4857477,587;186046132,7;7,73382E+11;7,63634E+11;4741033,098;64621414,08;2,10934E+12;2,00735E+12;15702699,84;495423331,9;2,07575E+12
IPA009a;300;280930,0637;parc_argentieres;mirande;resid_housing_park;front_resid_housing;1;5,0574;47,3154;27;C ;Acer platanoides;Tilia x europaea;;593;0,181263734;1,465371488;5,1;3,1;0,672338673;0,092534433;104,0225;87,77250001;0,314717475;4,656149097;4376,74912;0,000103229;4,596103609;0,190730944;1142;4;19,99225784;0,155697654;1980;3;12;0,11687026;504;5;19,88879942;0;6;intensive;53,46213531;39,39408943;65,04541973;55,36924689;28,71772381;0;0;0;0;0;0;0;0;9765680,859;205439019;3,45099E+12;3,33954E+12;18216903,43;720672783,7;3,03453E+12;2,98285E+12;19350949,01;303877858,9;7,6187E+12;7,24593E+12;66201341,05;2304197697;7,8993E+12
IPA009a;450;632092,6433;parc_argentieres;mirande;resid_housing_park;front_resid_housing;1;5,0574;47,3154;27;C ;Acer platanoides;Tilia x europaea;;1281;0,1945537;1,631285982;4,7;2,825;0,644390679;0,08801267;102,39;99,32;0,306329867;5,325259327;10430,31642;0,000120236;5,273487;0,170194262;2444;4;20;0,145486059;4053;3;13;0,081994639;1089;5;20;0;4;intensive;55,43297577;28,71996299;52,92797486;54,49076436;29,0038503;0;0;0;0;0;0;0;0;20772209,22;464353108,3;7,89153E+12;7,64249E+12;39793352,2;1633718376;7,23393E+12;7,09421E+12;38215315,28;664301047,6;1,67627E+13;1,59584E+13;132691661,4;5027795941;1,74198E+13
IPA009b;150;70232,51593;parc_argentieres;mirande;housing_development;mixed_front_resid_housing;1;5,0549;47,3159;29;B;Prunus laurocerasus;Thuja sp;;156;0,164195997;1,055869388;4,6;2,3;0,738659937;0,147318091;100,705;64,88;0,267321451;3,949811672;773,8357123;5,70E-05;1,31149065;0,231187576;255;5;29,5;0,167131996;460;4;13;0,056901542;118;4;18,75;0;6;intensive;54,83836746;3,783183687;17,94257808;25,19916486;22,48822138;0;0;0;0;0;0;0;0;2719260,839;51895981,03;1,07259E+12;1,03912E+12;5133061,685;189771285,7;9,51431E+11;9,35998E+11;4744018,538;73981036,96;2,22635E+12;2,12567E+12;16634759,34;579230270;2,39277E+12
IPA009b;300;280930,0637;parc_argentieres;mirande;housing_development;mixed_front_resid_housing;1;5,0549;47,3159;29;B;Prunus laurocerasus;Thuja sp;;407;0,166114225;1,40629858;4,7;2,9;0,727584301;0,067871386;100,255;87,43;0,413660474;3,399644564;4641,131114;0,000110348;4,025304963;0,180970717;954;5;21,75;0,136284568;1804;3;12;0,122952197;473;5;22;0;4;intensive;57,53808594;27,15109203;43,97819651;49,85354764;26,91032938;0;0;0;0;0;0;0;0;8478092,204;174981546,9;3,22084E+12;3,12265E+12;15714811,71;631407606,4;2,87831E+12;2,82343E+12;15218557,78;251088977,7;7,08901E+12;6,7895E+12;53127502,26;1968053805;7,37765E+12
IPA009b;450;632092,6433;parc_argentieres;mirande;housing_development;mixed_front_resid_housing;1;5,0549;47,3159;29;B;Prunus laurocerasus;Thuja sp;;1014;0,216709366;1,850787269;4,8;3,2;0,649218947;0,061647605;108,4125;148,4275;0,356048719;5,19812927;11809,05559;0,000145548;3,916550403;0,157171882;2122;4;20;0,12596103;3924;4;12;0,091299559;1106;5;22;0;4;intensive;56,967453;25,60592088;44,43711197;51,33547739;28,31074585;0;0;0;0;0;0;0;0;16904906,2;376866212,2;6,87531E+12;6,66601E+12;31202569,78;1345498324;6,19425E+12;6,07503E+12;34299062,35;609819569,8;1,54402E+13;1,47966E+13;117001849,2;4733069334;1,57033E+13
IPA010a;150;70232,51593;beaumarche;mirande;mixed_surrounding_park;low_contiguous_buildings;0;5,0502;47,3128;9;C;Platanus sp;Prunus laurocerasus;Hedera helix;231;0,264423347;1,636842977;4,5;3,05;0,358688648;0,090464771;162,15;463,08;0,348755381;4,69338415;1525,455694;0,00027053;10,27985152;0,119135931;162;5;25,75636463;0,103722143;380;6;13;0,055429428;125;4;17;0;4;intensive;54,63217163;39,00047622;44,44225114;54,95594494;59,9497751;0;0;0;0;0;0;0;0;1030067,609;29433502,06;6,49611E+11;6,32327E+11;2122708,177;113024839,5;5,54292E+11;5,42371E+11;2332536,093;60172713,08;1,59149E+12;1,5465E+12;8557651,599;533265912,6;1,48271E+12
IPA010a;300;280930,0637;beaumarche;mirande;mixed_surrounding_park;low_contiguous_buildings;0;5,0502;47,3128;9;C;Platanus sp;Prunus laurocerasus;Hedera helix;720;0,273842259;1,978511472;4,5;3,7;0,411621089;0,086159333;179,845;452,675;0,333569105;5,931339098;5838,021083;0,000195778;6,115633742;0,102823987;792;4;20;0,085974147;1438;4,596349194;13;0,037881234;448;4;14;0;4;intensive;54,97263336;41,72136368;67,28403345;79,52442173;44,24783013;0;0;0;0;0;0;0;0;4913186,885;133712099,9;2,9506E+12;2,87167E+12;10270748,81;507902766,7;2,6989E+12;2,63927E+12;10728816,46;268439825,7;6,2585E+12;6,07501E+12;41607711,73;2367823035;5,95642E+12
IPA010a;450;632092,6433;beaumarche;mirande;mixed_surrounding_park;low_contiguous_buildings;0;5,0502;47,3128;9;C;Platanus sp;Prunus laurocerasus;Hedera helix;1305;0,26522677;2,13872211;4,5;3,7;0,490238114;0,077953046;139,1825;347,99;0,333639384;6,410280726;11442,78571;0,000158205;6,630468042;0,12197897;1899;4;18;0,096464017;3730;3;12;0,056291921;1152;4;17;0;4;intensive;54,95824814;39,00047622;62,27404931;68,04775859;40,45431307;0;0;0;0;0;0;0;0;12935371,94;322541464,3;6,72028E+12;6,53176E+12;27579421,15;1221438045;6,1866E+12;6,08055E+12;24362963;559120056,2;1,4266E+13;1,37644E+13;100716130,2;4884174799;1,42685E+13
IPA010b;150;70232,51593;beaumarche;mirande;mixed_housing;low_contiguous_buildings;0;5,0526;47,3128;13;B;Acer platanoides;;;143;0,249328996;1,929683839;4,7;3,35;0,491259835;0,06750029;178,55;452,2675;0,308373708;6,257614671;1585,178366;0,000156623;13,83751692;0,0915784;192;5;29,25;0,086031637;376;5;13;0,03869676;135;3;16,5;0;4;intensive;61,33591843;53,95354674;89,53584227;112,3356759;58,16418309;0;0;0;0;0;0;0;0;1371750,484;37466396,67;8,38751E+11;8,1477E+11;3049495,377;142882818,8;8,21492E+11;8,02694E+11;3222275,831;76156413,67;1,75989E+12;1,69642E+12;10235062,15;605683205,3;1,69634E+12
IPA010b;300;280930,0637;beaumarche;mirande;mixed_housing;low_contiguous_buildings;0;5,0526;47,3128;13;B;Acer platanoides;;;548;0,221083791;1,791032199;4,5;3,4;0,533337792;0,069682826;116,415;285,98375;0,368824559;4,85605461;6127,765269;0,000210017;9,443155783;0,119970498;857;4;20;0,099580175;1546;4;13;0,062302517;465;4;16;0;4;intensive;57,14967346;44,44225114;67,95227479;97,66349718;47,55801974;0;0;0;0;0;0;0;0;5943905,795;154768564,5;3,13896E+12;3,05088E+12;12546917,83;581398381,4;2,88519E+12;2,8248E+12;12061491,67;269069184,8;6,66765E+12;6,42313E+12;40762524,4;2159711638;6,62894E+12
IPA010b;450;632092,6433;beaumarche;mirande;mixed_housing;low_contiguous_buildings;0;5,0526;47,3128;13;B;Acer platanoides;;;1357;0,244659621;1,892506602;4,3;3,4;0,469310195;0,082496877;110,79;217,84375;0,335397627;5,642576008;11927,72419;0,000161369;5,322821515;0,132503089;2008;4;19;0,106080579;3553;4;12;0,058736697;1026;4;18;0;4;intensive;55,01583862;26,28907305;44,92594704;54,44885977;34,76596721;0;0;0;0;0;0;0;0;14407125,39;358712868,5;6,63913E+12;6,4493E+12;29289456,78;1335228098;6,04926E+12;5,93771E+12;27651814,29;593786727,1;1,46501E+13;1,40848E+13;99842096,07;4873162924;1,47269E+13
IPA011a;150;70232,51593;chevreul;chevreul;mixed_surrounding_park;mixed_housing;0;5,0436;47,3076;17;C;Acer platanoides;Fraxinus excelsior;Platanus sp;136;0,237573971;1,495808637;4,6;4,35;0,717645785;0,091940476;120,5375;165,7125;0,314398293;4,757686887;1250,809267;0,000170861;9,212778648;0,240650678;239;3;20,5;0,116376821;620;3;11;0,07214528;114;5,5;36;0;4;intensive;53,77181625;65,70021811;90,5917996;93,14978131;52,22817177;0;0;0;0;0;0;0;0;2285236,867;42191052,83;8,803E+11;8,55765E+11;4287292,764;153597438,2;7,95162E+11;7,84155E+11;5667388,188;102462775,4;2,00152E+12;1,92299E+12;30082168,79;999866415,5;2,12895E+12
IPA011a;300;280930,0637;chevreul;chevreul;mixed_surrounding_park;mixed_housing;0;5,0436;47,3076;17;C;Acer platanoides;Fraxinus excelsior;Platanus sp;775;0,21526652;1,252334194;4,3;3,2;0,585814977;0,121336312;93,55;122,6275;0,301678325;4,151223641;4615,271311;9,97E-05;4,110231807;0,20026764;1095;4;24;0,154844977;2225;3;12;0,068177887;542;3;17;0;6;intensive;53,72914505;86,82598592;117,3011592;121,1406349;57,0367501;0;0;0;0;0;0;0;0;10395825,58;208602592,9;3,91704E+12;3,80558E+12;19267592,05;755378795,2;3,42364E+12;3,38046E+12;17382277,73;306291581,7;7,65554E+12;7,31977E+12;91184538,59;3046343211;8,23689E+12
IPA011a;450;632092,6433;chevreul;chevreul;mixed_surrounding_park;mixed_housing;0;5,0436;47,3076;17;C;Acer platanoides;Fraxinus excelsior;Platanus sp;1809;0,22404949;1,365543096;4,3;3,3;0,551767295;0,128976585;90,0025;122,0975;0,264400145;5,164683613;10536,79629;0,000105997;5,807262328;0,178649104;2563;4;21;0,15839316;4830;3;12;0,065998118;1315;3;17,74033285;0;6;intensive;52,69562149;74,15869569;102,3505344;105,3801353;51,03732982;0;0;0;0;0;0;0;0;22422062,12;474947287,6;8,39715E+12;8,15089E+12;43428898,84;1742046276;7,41286E+12;7,32328E+12;37442310,11;635028035,7;1,60435E+13;1,53297E+13;194581927,7;6327217174;1,70539E+13
IPA011b;150;70232,51593;chevreul;chevreul;housing_development;front_resid_housing;0;5,0412;47,3067;16;B;Prunus laurocerasus;Morus alba;Cotoneaster sp;240;0,237596254;1,232218544;4,1;2,5;0,736644719;0,133538744;86,12;82,23;0,181665814;6,78288619;1475,227292;0,000128146;1,346476234;0,139553574;366;5;18,75;0,191419186;418;4;13,76949027;0,014713453;104;2,895517032;9,456276873;0;6;intensive;50,78501892;50,25506847;69,54954183;90,64194305;47,43417416;0;0;0;0;0;0;0;0;3028936,671;70215785,75;1,2035E+12;1,1689E+12;5338750,933;249567937,7;1,07186E+12;1,05774E+12;4921698,52;93707818,11;2,22165E+12;2,12469E+12;21953975,03;989434989,1;2,25724E+12
IPA011b;300;280930,0637;chevreul;chevreul;housing_development;front_resid_housing;0;5,0412;47,3067;16;B;Prunus laurocerasus;Morus alba;Cotoneaster sp;873;0,239291471;1,389536512;4,2;2,9;0,690716958;0,126842016;89,0375;103,4025;0,178103593;7,801844374;5526,559924;0,000149503;6,534995115;0,153425756;1257;4;21;0,163902977;1775;3;12;0,039942598;451;3;17;0;6;intensive;52,11894608;51,48223366;72,59069782;80,38790798;47,87941418;0;0;0;0;0;0;0;0;10158090,16;232888266,9;3,84547E+12;3,73574E+12;18500206,12;839049015,2;3,40006E+12;3,356E+12;17442416,76;323252796,5;7,24122E+12;6,92836E+12;82355317,82;3343899530;7,51093E+12
IPA011b;450;632092,6433;chevreul;chevreul;housing_development;front_resid_housing;0;5,0412;47,3067;16;B;Prunus laurocerasus;Morus alba;Cotoneaster sp;1753;0,226030823;1,438911689;4,2;2,9;0,586351891;0,126512336;90,4175;113,19125;0,231927378;6,204147604;11042,40147;0,000126564;6,569725501;0,165619083;2533;4;23;0,147536458;4179;3;12;0,058271506;1075;3;16;0,012247616;6;intensive;52,87397766;61,15112031;83,06840485;95,37471419;49,51449197;35383,06932;196466,0822;363311114,2;1302288689;60729,28361;780379,2247;556307156,5;1374806616;21250879,13;475121584,2;8,20184E+12;7,96395E+12;39792778,72;1740726883;7,1274E+12;7,03529E+12;37678658,8;642380049,8;1,56186E+13;1,49228E+13;186143880,3;6580499807;1,66604E+13
IPA012a;150;70232,51593;parc_colombiere;chevreul;urban_park;urban_park;0;5,047;47,2998;14;C;Platanus sp;Acer sp;;0;0;0;;;;0;;;1;0;0;;;0,174066673;92;3,921886919;29,5;0,042729324;690;1;2;0,783204004;42;1;6,632476919;0;101;intensive;52,02714539;0;0;0;0;0;0;0;0;0;0;0;0;1290302,326;22760151,57;4,42848E+11;4,28908E+11;2306311,029;83556254,75;2,66658E+11;2,71227E+11;1826750,025;9608814,105;1,26101E+12;1,19539E+12;6458620,261;84697839,83;1,5833E+12
IPA012a;300;280930,0637;parc_colombiere;chevreul;urban_park;urban_park;0;5,047;47,2998;14;C;Platanus sp;Acer sp;;15;0,007940848;0,031915908;3;2,05;0,671785142;0;51,815;461,84;1;0,031915908;35,30323781;;;0,181733759;396;4;30,69954656;0,043868895;2658;2;3;0,692216859;122;2;8,75;0;101;intensive;52,30212021;0;0;0;0;0;0;0;0;0;0;0;0;5035420,573;89248626,02;1,93939E+12;1,87577E+12;10726522,65;339661611,7;1,46017E+12;1,45272E+12;9242575,215;61514911,22;2,52681E+12;2,39794E+12;39498922,87;558086406,3;2,94163E+12
IPA012a;450;632092,6433;parc_colombiere;chevreul;urban_park;urban_park;0;5,047;47,2998;14;C;Platanus sp;Acer sp;;343;0,0613376;0,420360649;4,3;2,7;0,709912979;0,068035369;96,24;143,49125;0,397379719;1,057831158;3365,896335;2,85E-05;4,647143226;0,187382374;1448;3;17;0,074766818;6252;2;5;0,423603272;586;3;18;0,014698144;101;intensive;53,00378036;0;0;0;0;49928,27798;285358,3263;517768881;1994898846;87628,66083;946515,1173;712139993,1;2203924893;14981641,35;283392561,6;5,04766E+12;4,88648E+12;37059888,41;1122226153;4,23011E+12;4,183E+12;39923070,88;351290836,1;8,69623E+12;8,23377E+12;186617152,5;3167574167;9,4272E+12
IPA012b;150;70232,51593;parc_colombiere;chevreul;mixed_housing;centred_resid_housing;1;5,0501;47,2965;29;B;Prunus laurocerasus;Cotoneaster sp;Rosa sp;71;0,10474885;0,602884388;4,4;2;0,914473877;0,068125382;114,095;66,58999999;0,301832204;1,997415718;836,6925602;5,70E-05;1,433313849;0,193624835;253;4;22,44790604;0,140541213;421;2;11;0,024658567;95;5;21;0;6;intensive;53,82229614;2,126623265;10,77063713;20,32564692;19,15823121;0;0;0;0;0;0;0;0;3766455,925;65116352,13;8,06873E+11;7,7783E+11;12202306,54;276043937,7;7,00873E+11;6,93841E+11;4692608,751;64612125,26;1,20542E+12;1,13267E+12;28100785,58;593850455,3;1,26924E+12
IPA012b;300;280930,0637;parc_colombiere;chevreul;mixed_housing;centred_resid_housing;1;5,0501;47,2965;29;B;Prunus laurocerasus;Cotoneaster sp;Rosa sp;258;0,095971109;0,549281357;4,3;2,3;0,767113502;0,070519718;120,255;53,5;0,395167323;1,389996908;2708,46233;6,41E-05;18,66252982;0,191630528;942;3;13;0,120532981;1654;2;11;0,117195254;318;5;19,75;0,006391094;6;intensive;55,27173996;0;1,324001713;2,129890758;2,174123204;43336,5903;228777,6753;256870407,6;1049543299;69959,20938;704869,9011;353392037,2;1144568705;11854837,95;190984598,8;2,71923E+12;2,62547E+12;37381164,83;818612092,9;2,46808E+12;2,43647E+12;19733542,82;246416344,8;5,7961E+12;5,42662E+12;115974821,2;2298200874;6,68632E+12
IPA012b;450;632092,6433;parc_colombiere;chevreul;mixed_housing;centred_resid_housing;1;5,0501;47,2965;29;B;Prunus laurocerasus;Cotoneaster sp;Rosa sp;407;0,07190596;0,402715833;3,7;2,6;0,760749246;0,06129753;114,4375;87,98625;0,467392563;0,861622253;4845,219733;7,75E-05;16,59283985;0,242061006;1788;2;13;0,113178;4465;2;6;0,194205985;642;4;20;0,017305051;6;intensive;57,20606613;0;0;0;0;73808,63578;379490,5043;529572042,7;2075840379;116191,4468;1177814,883;700800236,6;2223990795;21187862,06;338042148,2;5,75863E+12;5,55586E+12;64089731,56;1444888941;5,23389E+12;5,1668E+12;35949964,2;436462322,2;1,13209E+13;1,05722E+13;203493716,4;4068413848;1,28572E+13
